
SetupTitle, I/V Sweep
PrimitiveTest, I/V Sweep
DataValue, 1, -3.6221000000000003E-10, 3.1334000000000004E-06, 3.1334000000000004E-06, 3.6221000000000003E-10
DataValue, 1.2, -3.7001000000000005E-10, 3.9007000000000006E-06, 3.9007000000000006E-06, 3.7001000000000005E-10
DataValue, 1.4000000000000001, -3.7986E-10, 4.7660000000000006E-06, 4.7660000000000006E-06, 3.7986E-10
DataValue, 1.6, -3.8736000000000005E-10, 5.6523000000000009E-06, 5.6523000000000009E-06, 3.8736000000000005E-10
DataValue, 1.8, -3.9597000000000003E-10, 6.4426000000000008E-06, 6.4426000000000008E-06, 3.9597000000000003E-10
DataValue, 2, -4.0620000000000006E-10, 7.3199000000000008E-06, 7.3199000000000008E-06, 4.0620000000000006E-10
DataValue, 2.2, -4.1391E-10, 8.1994000000000015E-06, 8.1994000000000015E-06, 4.1391E-10
DataValue, 2.4, -4.2245E-10, 9.0673E-06, 9.0673E-06, 4.2245E-10
DataValue, 2.6, -4.3372000000000003E-10, 1.0003900000000001E-05, 1.0003900000000001E-05, 4.3372000000000003E-10
DataValue, 2.8000000000000003, -4.43E-10, 1.0875600000000001E-05, 1.0875600000000001E-05, 4.43E-10
DataValue, 3, -4.5263E-10, 1.17E-05, 1.17E-05, 4.5263E-10
DataValue, 3.2, -4.6544000000000005E-10, 1.249E-05, 1.249E-05, 4.6544000000000005E-10
DataValue, 3.4, -4.7515000000000006E-10, 1.3262000000000001E-05, 1.3262000000000001E-05, 4.7515000000000006E-10
DataValue, 3.6, -4.8539E-10, 1.4E-05, 1.4E-05, 4.8539E-10
DataValue, 3.8000000000000003, -4.965E-10, 1.4714E-05, 1.4714E-05, 4.965E-10
DataValue, 4, -5.0714000000000007E-10, 1.5376E-05, 1.5376E-05, 5.0714000000000007E-10
DataValue, 4.2, -5.1889000000000006E-10, 1.598E-05, 1.598E-05, 5.1889000000000006E-10
DataValue, 4.4, -5.3082E-10, 1.6578E-05, 1.6578E-05, 5.3082E-10
DataValue, 4.6000000000000005, -5.4249000000000006E-10, 1.7134000000000002E-05, 1.7134000000000002E-05, 5.4249000000000006E-10
DataValue, 4.8, -5.5223000000000007E-10, 1.7654E-05, 1.7654E-05, 5.5223000000000007E-10
DataValue, 5, -5.6654000000000009E-10, 1.8118000000000002E-05, 1.8118000000000002E-05, 5.6654000000000009E-10
DataValue, 0, -3.1379E-10, 2.6284000000000005E-10, 2.6284000000000005E-10, 3.1379E-10
DataValue, 0.2, -3.1802E-10, 4.4522E-07, 4.4522E-07, 3.1802E-10
DataValue, 0.4, -3.2716000000000004E-10, 1.05296E-06, 1.05296E-06, 3.2716000000000004E-10
DataValue, 0.6, -3.3385000000000004E-10, 1.6509000000000002E-06, 1.6509000000000002E-06, 3.3385000000000004E-10
DataValue, 0.8, -3.4167E-10, 2.4266E-06, 2.4266E-06, 3.4167E-10
DataValue, 1, -3.499E-10, 3.2072000000000004E-06, 3.2072000000000004E-06, 3.499E-10
DataValue, 1.2, -3.5827000000000005E-10, 4.0456000000000007E-06, 4.0456000000000007E-06, 3.5827000000000005E-10
DataValue, 1.4000000000000001, -3.6658000000000004E-10, 4.8879E-06, 4.8879E-06, 3.6658000000000004E-10
DataValue, 1.6, -3.7489000000000004E-10, 5.7889000000000006E-06, 5.7889000000000006E-06, 3.7489000000000004E-10
DataValue, 1.8, -3.8338E-10, 6.6415000000000007E-06, 6.6415000000000007E-06, 3.8338E-10
DataValue, 2, -3.9231E-10, 7.5425000000000011E-06, 7.5425000000000011E-06, 3.9231E-10
DataValue, 2.2, -4.0167E-10, 8.5512E-06, 8.5512E-06, 4.0167E-10
DataValue, 2.4, -4.0996000000000005E-10, 9.4648000000000013E-06, 9.4648000000000013E-06, 4.0996000000000005E-10
DataValue, 2.6, -4.2049E-10, 1.0402100000000002E-05, 1.0402100000000002E-05, 4.2049E-10
DataValue, 2.8000000000000003, -4.2889000000000006E-10, 1.12352E-05, 1.12352E-05, 4.2889000000000006E-10
DataValue, 3, -4.3724000000000003E-10, 1.2174E-05, 1.2174E-05, 4.3724000000000003E-10
DataValue, 3.2, -4.5149E-10, 1.2982E-05, 1.2982E-05, 4.5149E-10
DataValue, 3.4, -4.6073E-10, 1.3838E-05, 1.3838E-05, 4.6073E-10
DataValue, 3.6, -4.7131E-10, 1.468E-05, 1.468E-05, 4.7131E-10
DataValue, 3.8000000000000003, -4.8161000000000006E-10, 1.5388E-05, 1.5388E-05, 4.8161000000000006E-10
DataValue, 4, -4.9233E-10, 1.611E-05, 1.611E-05, 4.9233E-10
DataValue, 4.2, -5.0499E-10, 1.6826E-05, 1.6826E-05, 5.0499E-10
DataValue, 4.4, -5.1342000000000007E-10, 1.7522E-05, 1.7522E-05, 5.1342000000000007E-10
DataValue, 4.6000000000000005, -5.2762000000000009E-10, 1.811E-05, 1.811E-05, 5.2762000000000009E-10
DataValue, 4.8, -5.4026000000000006E-10, 1.8684E-05, 1.8684E-05, 5.4026000000000006E-10
DataValue, 5, -5.5122000000000009E-10, 1.9252E-05, 1.9252E-05, 5.5122000000000009E-10
DataValue, 0, -3.022E-10, 2.5815000000000003E-10, 2.5815000000000003E-10, 3.022E-10
DataValue, 0.2, -3.0598E-10, 4.3093999999999997E-07, 4.3093999999999997E-07, 3.0598E-10
DataValue, 0.4, -3.1524000000000004E-10, 1.03766E-06, 1.03766E-06, 3.1524000000000004E-10
DataValue, 0.6, -3.2165E-10, 1.6748000000000003E-06, 1.6748000000000003E-06, 3.2165E-10
DataValue, 0.8, -3.2908E-10, 2.4045000000000004E-06, 2.4045000000000004E-06, 3.2908E-10
DataValue, 1, -3.3778000000000005E-10, 3.1889000000000005E-06, 3.1889000000000005E-06, 3.3778000000000005E-10
DataValue, 1.2, -3.459E-10, 4.0435E-06, 4.0435E-06, 3.459E-10
DataValue, 1.4000000000000001, -3.5365E-10, 4.9000000000000005E-06, 4.9000000000000005E-06, 3.5365E-10
DataValue, 1.6, -3.6098000000000003E-10, 5.8094000000000007E-06, 5.8094000000000007E-06, 3.6098000000000003E-10
DataValue, 1.8, -3.7058000000000003E-10, 6.7688E-06, 6.7688E-06, 3.7058000000000003E-10
DataValue, 2, -3.7906000000000003E-10, 7.7414E-06, 7.7414E-06, 3.7906000000000003E-10
DataValue, 2.2, -3.8831000000000003E-10, 8.7512E-06, 8.7512E-06, 3.8831000000000003E-10
DataValue, 2.4, -3.9728000000000005E-10, 9.7085E-06, 9.7085E-06, 3.9728000000000005E-10
DataValue, 2.6, -4.0717000000000005E-10, 1.0651600000000002E-05, 1.0651600000000002E-05, 4.0717000000000005E-10
DataValue, 2.8000000000000003, -4.1558000000000003E-10, 1.1626E-05, 1.1626E-05, 4.1558000000000003E-10
DataValue, 3, -4.2789E-10, 1.2562000000000001E-05, 1.2562000000000001E-05, 4.2789E-10
DataValue, 3.2, -4.3757E-10, 1.3472E-05, 1.3472E-05, 4.3757E-10
DataValue, 3.4, -4.4718000000000005E-10, 1.434E-05, 1.434E-05, 4.4718000000000005E-10
DataValue, 3.6, -4.5857000000000005E-10, 1.5254E-05, 1.5254E-05, 4.5857000000000005E-10
DataValue, 3.8000000000000003, -4.686E-10, 1.6062E-05, 1.6062E-05, 4.686E-10
DataValue, 4, -4.7994E-10, 1.696E-05, 1.696E-05, 4.7994E-10
DataValue, 4.2, -4.9025E-10, 1.7696E-05, 1.7696E-05, 4.9025E-10
DataValue, 4.4, -5.0148E-10, 1.8446E-05, 1.8446E-05, 5.0148E-10
DataValue, 4.6000000000000005, -5.1313000000000007E-10, 1.9084000000000002E-05, 1.9084000000000002E-05, 5.1313000000000007E-10
DataValue, 4.8, -5.2451000000000008E-10, 1.9764E-05, 1.9764E-05, 5.2451000000000008E-10
DataValue, 5, -5.363E-10, 2.0324E-05, 2.0324E-05, 5.363E-10
DataValue, 0, -2.9078E-10, 2.4402E-10, 2.4402E-10, 2.9078E-10
DataValue, 0.2, -2.9473E-10, 3.9382E-07, 3.9382E-07, 2.9473E-10
DataValue, 0.4, -3.0461000000000005E-10, 9.256E-07, 9.256E-07, 3.0461000000000005E-10
DataValue, 0.6, -3.1115E-10, 1.5644000000000002E-06, 1.5644000000000002E-06, 3.1115E-10
DataValue, 0.8, -3.1896E-10, 2.2888000000000004E-06, 2.2888000000000004E-06, 3.1896E-10
DataValue, 1, -3.2690000000000003E-10, 3.0942000000000004E-06, 3.0942000000000004E-06, 3.2690000000000003E-10
DataValue, 1.2, -3.3427E-10, 3.9841000000000005E-06, 3.9841000000000005E-06, 3.3427E-10
DataValue, 1.4000000000000001, -3.4238E-10, 4.8880000000000005E-06, 4.8880000000000005E-06, 3.4238E-10
DataValue, 1.6, -3.5017000000000004E-10, 5.8131E-06, 5.8131E-06, 3.5017000000000004E-10
DataValue, 1.8, -3.5827000000000005E-10, 6.7889E-06, 6.7889E-06, 3.5827000000000005E-10
DataValue, 2, -3.6765E-10, 7.7977000000000016E-06, 7.7977000000000016E-06, 3.6765E-10
DataValue, 2.2, -3.754E-10, 8.8044000000000016E-06, 8.8044000000000016E-06, 3.754E-10
DataValue, 2.4, -3.8427E-10, 9.9386000000000017E-06, 9.9386000000000017E-06, 3.8427E-10
DataValue, 2.6, -3.9459000000000003E-10, 1.09927E-05, 1.09927E-05, 3.9459000000000003E-10
DataValue, 2.8000000000000003, -4.0287000000000003E-10, 1.201E-05, 1.201E-05, 4.0287000000000003E-10
DataValue, 3, -4.1486000000000005E-10, 1.2994000000000001E-05, 1.2994000000000001E-05, 4.1486000000000005E-10
DataValue, 3.2, -4.2487000000000005E-10, 1.3966E-05, 1.3966E-05, 4.2487000000000005E-10
DataValue, 3.4, -4.3487E-10, 1.4924E-05, 1.4924E-05, 4.3487E-10
DataValue, 3.6, -4.4398000000000005E-10, 1.5858E-05, 1.5858E-05, 4.4398000000000005E-10
DataValue, 3.8000000000000003, -4.5486E-10, 1.6754E-05, 1.6754E-05, 4.5486E-10
DataValue, 4, -4.6479000000000006E-10, 1.7624E-05, 1.7624E-05, 4.6479000000000006E-10
DataValue, 4.2, -4.7637000000000008E-10, 1.8456E-05, 1.8456E-05, 4.7637000000000008E-10
DataValue, 4.4, -4.8666000000000005E-10, 1.921E-05, 1.921E-05, 4.8666000000000005E-10
DataValue, 4.6000000000000005, -4.9958E-10, 2.0002E-05, 2.0002E-05, 4.9958E-10
DataValue, 4.8, -5.1103E-10, 2.0726E-05, 2.0726E-05, 5.1103E-10
DataValue, 5, -5.2266E-10, 2.1416E-05, 2.1416E-05, 5.2266E-10
DataValue, 0, -2.798E-10, 2.4495E-10, 2.4495E-10, 2.798E-10
DataValue, 0.2, -2.8512000000000005E-10, 4.7178E-07, 4.7178E-07, 2.8512000000000005E-10
DataValue, 0.4, -2.9202000000000004E-10, 1.03698E-06, 1.03698E-06, 2.9202000000000004E-10
DataValue, 0.6, -2.9915000000000005E-10, 1.7062E-06, 1.7062E-06, 2.9915000000000005E-10
DataValue, 0.8, -3.0681E-10, 2.4657000000000004E-06, 2.4657000000000004E-06, 3.0681E-10
DataValue, 1, -3.1419000000000003E-10, 3.2803E-06, 3.2803E-06, 3.1419000000000003E-10
DataValue, 1.2, -3.2279000000000003E-10, 4.1517E-06, 4.1517E-06, 3.2279000000000003E-10
DataValue, 1.4000000000000001, -3.2987E-10, 5.0834E-06, 5.0834E-06, 3.2987E-10
DataValue, 1.6, -3.3832000000000003E-10, 6.0276000000000005E-06, 6.0276000000000005E-06, 3.3832000000000003E-10
DataValue, 1.8, -3.4617E-10, 7.0574E-06, 7.0574E-06, 3.4617E-10
DataValue, 2, -3.5470000000000003E-10, 8.121900000000001E-06, 8.121900000000001E-06, 3.5470000000000003E-10
DataValue, 2.2, -3.6337E-10, 9.1407E-06, 9.1407E-06, 3.6337E-10
DataValue, 2.4, -3.7353000000000005E-10, 1.0272100000000001E-05, 1.0272100000000001E-05, 3.7353000000000005E-10
DataValue, 2.6, -3.8144000000000003E-10, 1.1322800000000001E-05, 1.1322800000000001E-05, 3.8144000000000003E-10
DataValue, 2.8000000000000003, -3.9054000000000003E-10, 1.2346E-05, 1.2346E-05, 3.9054000000000003E-10
DataValue, 3, -4.0311E-10, 1.3416E-05, 1.3416E-05, 4.0311E-10
DataValue, 3.2, -4.1173000000000004E-10, 1.4534E-05, 1.4534E-05, 4.1173000000000004E-10
DataValue, 3.4, -4.2166E-10, 1.5514E-05, 1.5514E-05, 4.2166E-10
DataValue, 3.6, -4.3224000000000005E-10, 1.6498E-05, 1.6498E-05, 4.3224000000000005E-10
DataValue, 3.8000000000000003, -4.4159E-10, 1.7442E-05, 1.7442E-05, 4.4159E-10
DataValue, 4, -4.5208000000000006E-10, 1.8382E-05, 1.8382E-05, 4.5208000000000006E-10
DataValue, 4.2, -4.6254000000000004E-10, 1.9252E-05, 1.9252E-05, 4.6254000000000004E-10
DataValue, 4.4, -4.7218E-10, 1.9958E-05, 1.9958E-05, 4.7218E-10
DataValue, 4.6000000000000005, -4.8532E-10, 2.0902E-05, 2.0902E-05, 4.8532E-10
DataValue, 4.8, -4.9673E-10, 2.1758E-05, 2.1758E-05, 4.9673E-10
DataValue, 5, -5.0854000000000009E-10, 2.2482E-05, 2.2482E-05, 5.0854000000000009E-10
DataValue, 0, -2.6858E-10, 2.3404E-10, 2.3404E-10, 2.6858E-10
DataValue, 0.2, -2.7376000000000005E-10, 4.6102E-07, 4.6102E-07, 2.7376000000000005E-10
DataValue, 0.4, -2.8184000000000003E-10, 1.03558E-06, 1.03558E-06, 2.8184000000000003E-10
DataValue, 0.6, -2.894E-10, 1.7108000000000002E-06, 1.7108000000000002E-06, 2.894E-10
DataValue, 0.8, -2.9727E-10, 2.5137E-06, 2.5137E-06, 2.9727E-10
DataValue, 1, -3.0384E-10, 3.4023000000000004E-06, 3.4023000000000004E-06, 3.0384E-10
DataValue, 1.2, -3.1152000000000003E-10, 4.3339E-06, 4.3339E-06, 3.1152000000000003E-10
DataValue, 1.4000000000000001, -3.1921000000000003E-10, 5.2590000000000008E-06, 5.2590000000000008E-06, 3.1921000000000003E-10
DataValue, 1.6, -3.2637000000000003E-10, 6.244900000000001E-06, 6.244900000000001E-06, 3.2637000000000003E-10
DataValue, 1.8, -3.3584E-10, 7.3526000000000006E-06, 7.3526000000000006E-06, 3.3584E-10
DataValue, 2, -3.4379E-10, 8.3714000000000009E-06, 8.3714000000000009E-06, 3.4379E-10
DataValue, 2.2, -3.5173000000000004E-10, 9.4857000000000014E-06, 9.4857000000000014E-06, 3.5173000000000004E-10
DataValue, 2.4, -3.6272E-10, 1.0683200000000001E-05, 1.0683200000000001E-05, 3.6272E-10
DataValue, 2.6, -3.6960000000000005E-10, 1.1662000000000001E-05, 1.1662000000000001E-05, 3.6960000000000005E-10
DataValue, 2.8000000000000003, -3.8091000000000003E-10, 1.2828E-05, 1.2828E-05, 3.8091000000000003E-10
DataValue, 3, -3.9006000000000005E-10, 1.3912E-05, 1.3912E-05, 3.9006000000000005E-10
DataValue, 3.2, -3.9956E-10, 1.5038E-05, 1.5038E-05, 3.9956E-10
DataValue, 3.4, -4.0826000000000005E-10, 1.6076E-05, 1.6076E-05, 4.0826000000000005E-10
DataValue, 3.6, -4.1857000000000003E-10, 1.7156E-05, 1.7156E-05, 4.1857000000000003E-10
DataValue, 3.8000000000000003, -4.2793000000000004E-10, 1.812E-05, 1.812E-05, 4.2793000000000004E-10
DataValue, 4, -4.3953000000000003E-10, 1.9114E-05, 1.9114E-05, 4.3953000000000003E-10
DataValue, 4.2, -4.4966000000000003E-10, 2.0042000000000002E-05, 2.0042000000000002E-05, 4.4966000000000003E-10
DataValue, 4.4, -4.6009E-10, 2.0914E-05, 2.0914E-05, 4.6009E-10
DataValue, 4.6000000000000005, -4.7122000000000005E-10, 2.18E-05, 2.18E-05, 4.7122000000000005E-10
DataValue, 4.8, -4.8145E-10, 2.2610000000000002E-05, 2.2610000000000002E-05, 4.8145E-10
DataValue, 5, -4.9351000000000009E-10, 2.3476E-05, 2.3476E-05, 4.9351000000000009E-10
DataValue, 0, -2.5837E-10, 2.3427E-10, 2.3427E-10, 2.5837E-10
DataValue, 0.2, -2.6363E-10, 4.4548E-07, 4.4548E-07, 2.6363E-10
DataValue, 0.4, -2.7133000000000003E-10, 1.00264E-06, 1.00264E-06, 2.7133000000000003E-10
DataValue, 0.6, -2.7768E-10, 1.6806000000000003E-06, 1.6806000000000003E-06, 2.7768E-10
DataValue, 0.8, -2.8629E-10, 2.4605000000000004E-06, 2.4605000000000004E-06, 2.8629E-10
DataValue, 1, -2.9256E-10, 3.4203000000000005E-06, 3.4203000000000005E-06, 2.9256E-10
DataValue, 1.2, -3.0003000000000005E-10, 4.3315000000000008E-06, 4.3315000000000008E-06, 3.0003000000000005E-10
DataValue, 1.4000000000000001, -3.0758000000000004E-10, 5.3159E-06, 5.3159E-06, 3.0758000000000004E-10
DataValue, 1.6, -3.1553000000000005E-10, 6.3446000000000011E-06, 6.3446000000000011E-06, 3.1553000000000005E-10
DataValue, 1.8, -3.2412E-10, 7.4267E-06, 7.4267E-06, 3.2412E-10
DataValue, 2, -3.3031E-10, 8.6256000000000009E-06, 8.6256000000000009E-06, 3.3031E-10
DataValue, 2.2, -3.3975000000000004E-10, 9.6929000000000017E-06, 9.6929000000000017E-06, 3.3975000000000004E-10
DataValue, 2.4, -3.4839E-10, 1.0876300000000001E-05, 1.0876300000000001E-05, 3.4839E-10
DataValue, 2.6, -3.5640000000000003E-10, 1.1962E-05, 1.1962E-05, 3.5640000000000003E-10
DataValue, 2.8000000000000003, -3.6743000000000004E-10, 1.3206E-05, 1.3206E-05, 3.6743000000000004E-10
DataValue, 3, -3.7606000000000004E-10, 1.4298000000000001E-05, 1.4298000000000001E-05, 3.7606000000000004E-10
DataValue, 3.2, -3.8535E-10, 1.5392E-05, 1.5392E-05, 3.8535E-10
DataValue, 3.4, -3.9522E-10, 1.6486E-05, 1.6486E-05, 3.9522E-10
DataValue, 3.6, -4.0495000000000003E-10, 1.7632E-05, 1.7632E-05, 4.0495000000000003E-10
DataValue, 3.8000000000000003, -4.1492000000000005E-10, 1.8722E-05, 1.8722E-05, 4.1492000000000005E-10
DataValue, 4, -4.2554E-10, 1.9724E-05, 1.9724E-05, 4.2554E-10
DataValue, 4.2, -4.3483000000000004E-10, 2.0746E-05, 2.0746E-05, 4.3483000000000004E-10
DataValue, 4.4, -4.4507000000000005E-10, 2.175E-05, 2.175E-05, 4.4507000000000005E-10
DataValue, 4.6000000000000005, -4.5735000000000003E-10, 2.2702E-05, 2.2702E-05, 4.5735000000000003E-10
DataValue, 4.8, -4.6847E-10, 2.3732000000000002E-05, 2.3732000000000002E-05, 4.6847E-10
DataValue, 5, -4.7898E-10, 2.4624E-05, 2.4624E-05, 4.7898E-10
DataValue, 0, -2.481E-10, 2.3079E-10, 2.3079E-10, 2.481E-10
DataValue, 0.2, -2.5278000000000003E-10, 4.8518E-07, 4.8518E-07, 2.5278000000000003E-10
DataValue, 0.4, -2.5896E-10, 1.09932E-06, 1.09932E-06, 2.5896E-10
DataValue, 0.6, -2.6587000000000003E-10, 1.9257E-06, 1.9257E-06, 2.6587000000000003E-10
DataValue, 0.8, -2.7389E-10, 2.7665E-06, 2.7665E-06, 2.7389E-10
DataValue, 1, -2.8040000000000003E-10, 3.7262000000000004E-06, 3.7262000000000004E-06, 2.8040000000000003E-10
DataValue, 1.2, -2.8811E-10, 4.6898E-06, 4.6898E-06, 2.8811E-10
DataValue, 1.4000000000000001, -2.9565E-10, 5.7595000000000005E-06, 5.7595000000000005E-06, 2.9565E-10
DataValue, 1.6, -3.0272E-10, 6.7948000000000006E-06, 6.7948000000000006E-06, 3.0272E-10
DataValue, 1.8, -3.1189000000000005E-10, 7.9707000000000015E-06, 7.9707000000000015E-06, 3.1189000000000005E-10
DataValue, 2, -3.1843E-10, 9.0109E-06, 9.0109E-06, 3.1843E-10
DataValue, 2.2, -3.2762E-10, 1.02493E-05, 1.02493E-05, 3.2762E-10
DataValue, 2.4, -3.3583E-10, 1.13952E-05, 1.13952E-05, 3.3583E-10
DataValue, 2.6, -3.4301000000000004E-10, 1.2598E-05, 1.2598E-05, 3.4301000000000004E-10
DataValue, 2.8000000000000003, -3.5388E-10, 1.3718E-05, 1.3718E-05, 3.5388E-10
DataValue, 3, -3.6270000000000005E-10, 1.496E-05, 1.496E-05, 3.6270000000000005E-10
DataValue, 3.2, -3.7252E-10, 1.6136E-05, 1.6136E-05, 3.7252E-10
DataValue, 3.4, -3.8161000000000004E-10, 1.7282E-05, 1.7282E-05, 3.8161000000000004E-10
DataValue, 3.6, -3.9081E-10, 1.8458000000000002E-05, 1.8458000000000002E-05, 3.9081E-10
DataValue, 3.8000000000000003, -3.9872000000000005E-10, 1.9580000000000002E-05, 1.9580000000000002E-05, 3.9872000000000005E-10
DataValue, 4, -4.1156E-10, 2.06E-05, 2.06E-05, 4.1156E-10
DataValue, 4.2, -4.2136000000000003E-10, 2.1664E-05, 2.1664E-05, 4.2136000000000003E-10
DataValue, 4.4, -4.3200000000000006E-10, 2.2688E-05, 2.2688E-05, 4.3200000000000006E-10
DataValue, 4.6000000000000005, -4.4226000000000003E-10, 2.3704000000000002E-05, 2.3704000000000002E-05, 4.4226000000000003E-10
DataValue, 4.8, -4.5186000000000003E-10, 2.4664E-05, 2.4664E-05, 4.5186000000000003E-10
DataValue, 5, -4.6439000000000004E-10, 2.55E-05, 2.55E-05, 4.6439000000000004E-10
DataValue, 0, -2.3763000000000004E-10, 2.1888000000000002E-10, 2.1888000000000002E-10, 2.3763000000000004E-10
DataValue, 0.2, -2.4204E-10, 4.2127999999999997E-07, 4.2127999999999997E-07, 2.4204E-10
DataValue, 0.4, -2.4820000000000003E-10, 1.0927E-06, 1.0927E-06, 2.4820000000000003E-10
DataValue, 0.6, -2.5562000000000004E-10, 1.8487000000000002E-06, 1.8487000000000002E-06, 2.5562000000000004E-10
DataValue, 0.8, -2.626E-10, 2.7264000000000003E-06, 2.7264000000000003E-06, 2.626E-10
DataValue, 1, -2.6957000000000003E-10, 3.6889000000000004E-06, 3.6889000000000004E-06, 2.6957000000000003E-10
DataValue, 1.2, -2.7678E-10, 4.6456000000000009E-06, 4.6456000000000009E-06, 2.7678E-10
DataValue, 1.4000000000000001, -2.8377000000000004E-10, 5.6941E-06, 5.6941E-06, 2.8377000000000004E-10
DataValue, 1.6, -2.9129000000000004E-10, 6.7747000000000005E-06, 6.7747000000000005E-06, 2.9129000000000004E-10
DataValue, 1.8, -2.9919000000000003E-10, 7.907900000000001E-06, 7.907900000000001E-06, 2.9919000000000003E-10
DataValue, 2, -3.0690000000000005E-10, 9.0256E-06, 9.0256E-06, 3.0690000000000005E-10
DataValue, 2.2, -3.1504000000000003E-10, 1.0214E-05, 1.0214E-05, 3.1504000000000003E-10
DataValue, 2.4, -3.2322000000000005E-10, 1.1445600000000001E-05, 1.1445600000000001E-05, 3.2322000000000005E-10
DataValue, 2.6, -3.3198000000000003E-10, 1.2556E-05, 1.2556E-05, 3.3198000000000003E-10
DataValue, 2.8000000000000003, -3.422E-10, 1.379E-05, 1.379E-05, 3.422E-10
DataValue, 3, -3.5117000000000004E-10, 1.5072E-05, 1.5072E-05, 3.5117000000000004E-10
DataValue, 3.2, -3.6039000000000003E-10, 1.6400000000000002E-05, 1.6400000000000002E-05, 3.6039000000000003E-10
DataValue, 3.4, -3.6867000000000003E-10, 1.7526E-05, 1.7526E-05, 3.6867000000000003E-10
DataValue, 3.6, -3.7798E-10, 1.8776E-05, 1.8776E-05, 3.7798E-10
DataValue, 3.8000000000000003, -3.8758E-10, 1.991E-05, 1.991E-05, 3.8758E-10
DataValue, 4, -3.9667000000000004E-10, 2.106E-05, 2.106E-05, 3.9667000000000004E-10
DataValue, 4.2, -4.0755000000000006E-10, 2.2144E-05, 2.2144E-05, 4.0755000000000006E-10
DataValue, 4.4, -4.1892000000000004E-10, 2.3330000000000002E-05, 2.3330000000000002E-05, 4.1892000000000004E-10
DataValue, 4.6000000000000005, -4.2905000000000003E-10, 2.442E-05, 2.442E-05, 4.2905000000000003E-10
DataValue, 4.8, -4.3865000000000003E-10, 2.5348000000000002E-05, 2.5348000000000002E-05, 4.3865000000000003E-10
DataValue, 5, -4.4897000000000005E-10, 2.6432E-05, 2.6432E-05, 4.4897000000000005E-10
DataValue, 0, -2.2711000000000003E-10, 2.1176000000000003E-10, 2.1176000000000003E-10, 2.2711000000000003E-10
DataValue, 0.2, -2.3097000000000003E-10, 4.3126E-07, 4.3126E-07, 2.3097000000000003E-10
DataValue, 0.4, -2.3821E-10, 1.00724E-06, 1.00724E-06, 2.3821E-10
DataValue, 0.6, -2.444E-10, 1.7452000000000003E-06, 1.7452000000000003E-06, 2.444E-10
DataValue, 0.8, -2.5159E-10, 2.6446E-06, 2.6446E-06, 2.5159E-10
DataValue, 1, -2.5814E-10, 3.5979000000000003E-06, 3.5979000000000003E-06, 2.5814E-10
DataValue, 1.2, -2.6652000000000003E-10, 4.6408000000000005E-06, 4.6408000000000005E-06, 2.6652000000000003E-10
DataValue, 1.4000000000000001, -2.7229E-10, 5.6705E-06, 5.6705E-06, 2.7229E-10
DataValue, 1.6, -2.8064E-10, 6.780300000000001E-06, 6.780300000000001E-06, 2.8064E-10
DataValue, 1.8, -2.8815000000000003E-10, 7.9329000000000016E-06, 7.9329000000000016E-06, 2.8815000000000003E-10
DataValue, 2, -2.9526E-10, 9.1174E-06, 9.1174E-06, 2.9526E-10
DataValue, 2.2, -3.0371000000000003E-10, 1.0224200000000001E-05, 1.0224200000000001E-05, 3.0371000000000003E-10
DataValue, 2.4, -3.1203E-10, 1.1446E-05, 1.1446E-05, 3.1203E-10
DataValue, 2.6, -3.2301E-10, 1.27E-05, 1.27E-05, 3.2301E-10
DataValue, 2.8000000000000003, -3.2903E-10, 1.3928000000000001E-05, 1.3928000000000001E-05, 3.2903E-10
DataValue, 3, -3.3953E-10, 1.5286E-05, 1.5286E-05, 3.3953E-10
DataValue, 3.2, -3.4686000000000003E-10, 1.6564E-05, 1.6564E-05, 3.4686000000000003E-10
DataValue, 3.4, -3.5725000000000003E-10, 1.7818E-05, 1.7818E-05, 3.5725000000000003E-10
DataValue, 3.6, -3.6567000000000004E-10, 1.9074E-05, 1.9074E-05, 3.6567000000000004E-10
DataValue, 3.8000000000000003, -3.7503000000000005E-10, 2.031E-05, 2.031E-05, 3.7503000000000005E-10
DataValue, 4, -3.843E-10, 2.1552E-05, 2.1552E-05, 3.843E-10
DataValue, 4.2, -3.9388000000000004E-10, 2.2764E-05, 2.2764E-05, 3.9388000000000004E-10
DataValue, 4.4, -4.0333000000000004E-10, 2.3792000000000002E-05, 2.3792000000000002E-05, 4.0333000000000004E-10
DataValue, 4.6000000000000005, -4.1568000000000006E-10, 2.5132E-05, 2.5132E-05, 4.1568000000000006E-10
DataValue, 4.8, -4.2584000000000005E-10, 2.6356E-05, 2.6356E-05, 4.2584000000000005E-10
DataValue, 5, -4.3642000000000003E-10, 2.7378E-05, 2.7378E-05, 4.3642000000000003E-10
DataValue, 0, -2.166E-10, 1.9242000000000002E-10, 1.9242000000000002E-10, 2.166E-10
DataValue, 0.2, -2.2113000000000002E-10, 4.0324E-07, 4.0324E-07, 2.2113000000000002E-10
DataValue, 0.4, -2.2823000000000002E-10, 9.94E-07, 9.94E-07, 2.2823000000000002E-10
DataValue, 0.6, -2.3399000000000004E-10, 1.7108000000000002E-06, 1.7108000000000002E-06, 2.3399000000000004E-10
DataValue, 0.8, -2.4165000000000004E-10, 2.5495000000000003E-06, 2.5495000000000003E-06, 2.4165000000000004E-10
DataValue, 1, -2.4815E-10, 3.5813000000000003E-06, 3.5813000000000003E-06, 2.4815E-10
