
SetupTitle, I/V Sweep
PrimitiveTest, I/V Sweep
DataValue, -6.4, -2.8924000000000003E-10, 1.515E-05, 1.515E-05, 2.8924000000000003E-10
DataValue, -6.2, -2.7811000000000004E-10, 1.5792E-05, 1.5792E-05, 2.7811000000000004E-10
DataValue, -6, -2.663E-10, 1.619E-05, 1.619E-05, 2.663E-10
DataValue, -5.8, -2.5649E-10, 1.669E-05, 1.669E-05, 2.5649E-10
DataValue, -5.6000000000000005, -2.4421000000000003E-10, 1.6896000000000002E-05, 1.6896000000000002E-05, 2.4421000000000003E-10
DataValue, -5.4, -2.3544E-10, 1.7542E-05, 1.7542E-05, 2.3544E-10
DataValue, -5.2, -2.2484000000000002E-10, 1.797E-05, 1.797E-05, 2.2484000000000002E-10
DataValue, -5, -2.1517000000000002E-10, 1.8248000000000002E-05, 1.8248000000000002E-05, 2.1517000000000002E-10
DataValue, -4.8, -2.0521E-10, 1.8458000000000002E-05, 1.8458000000000002E-05, 2.0521E-10
DataValue, -4.6000000000000005, -1.9559000000000002E-10, 1.8918E-05, 1.8918E-05, 1.9559000000000002E-10
DataValue, -4.4, -1.8634000000000003E-10, 1.9322000000000002E-05, 1.9322000000000002E-05, 1.8634000000000003E-10
DataValue, -4.2, -1.7751000000000002E-10, 1.9694E-05, 1.9694E-05, 1.7751000000000002E-10
DataValue, -4, -1.6881E-10, 1.9976E-05, 1.9976E-05, 1.6881E-10
DataValue, -14, -9.8373E-10, 1.616E-09, 1.616E-09, 9.8373E-10
DataValue, -13.8, -9.575E-10, 3.2068E-09, 3.2068E-09, 9.575E-10
DataValue, -13.6, -9.3213000000000017E-10, 6.5015E-09, 6.5015E-09, 9.3213000000000017E-10
DataValue, -13.4, -9.0825E-10, 1.2593399999999999E-08, 1.2593399999999999E-08, 9.0825E-10
DataValue, -13.200000000000001, -8.8479000000000011E-10, 2.4023399999999998E-08, 2.4023399999999998E-08, 8.8479000000000011E-10
DataValue, -13, -8.6005E-10, 4.2875199999999996E-08, 4.2875199999999996E-08, 8.6005E-10
DataValue, -12.8, -8.3836000000000009E-10, 7.1960999999999992E-08, 7.1960999999999992E-08, 8.3836000000000009E-10
DataValue, -12.6, -8.1466000000000006E-10, 1.1508E-07, 1.1508E-07, 8.1466000000000006E-10
DataValue, -12.4, -7.9359E-10, 1.764E-07, 1.764E-07, 7.9359E-10
DataValue, -12.200000000000001, -7.7285000000000008E-10, 2.6156E-07, 2.6156E-07, 7.7285000000000008E-10
DataValue, -12, -7.5181E-10, 3.7528E-07, 3.7528E-07, 7.5181E-10
DataValue, -11.8, -7.3024000000000006E-10, 5.2198E-07, 5.2198E-07, 7.3024000000000006E-10
DataValue, -11.6, -7.0956000000000008E-10, 7.0794E-07, 7.0794E-07, 7.0956000000000008E-10
DataValue, -11.4, -6.8896000000000007E-10, 9.3886E-07, 9.3886E-07, 6.8896000000000007E-10
DataValue, -11.200000000000001, -6.6336000000000008E-10, 1.2037000000000002E-06, 1.2037000000000002E-06, 6.6336000000000008E-10
DataValue, -11, -6.4953E-10, 1.5404000000000001E-06, 1.5404000000000001E-06, 6.4953E-10
DataValue, -10.8, -6.3090000000000007E-10, 1.9293000000000003E-06, 1.9293000000000003E-06, 6.3090000000000007E-10
DataValue, -10.6, -6.1153000000000006E-10, 2.3766000000000003E-06, 2.3766000000000003E-06, 6.1153000000000006E-10
DataValue, -10.4, -5.9242E-10, 2.8812000000000005E-06, 2.8812000000000005E-06, 5.9242E-10
DataValue, -10.200000000000001, -5.7394000000000009E-10, 3.4366000000000003E-06, 3.4366000000000003E-06, 5.7394000000000009E-10
DataValue, -10, -5.5618E-10, 4.0419E-06, 4.0419E-06, 5.5618E-10
DataValue, -9.8, -5.39E-10, 4.6923000000000008E-06, 4.6923000000000008E-06, 5.39E-10
DataValue, -9.6, -5.2186E-10, 5.3708E-06, 5.3708E-06, 5.2186E-10
DataValue, -9.4, -5.0474000000000006E-10, 6.0901E-06, 6.0901E-06, 5.0474000000000006E-10
DataValue, -9.2000000000000011, -4.8894000000000007E-10, 6.8270000000000009E-06, 6.8270000000000009E-06, 4.8894000000000007E-10
DataValue, -9, -4.7293E-10, 7.5718000000000009E-06, 7.5718000000000009E-06, 4.7293E-10
DataValue, -8.8, -4.5752000000000004E-10, 8.3238000000000015E-06, 8.3238000000000015E-06, 4.5752000000000004E-10
DataValue, -8.6, -4.4135000000000003E-10, 9.063700000000001E-06, 9.063700000000001E-06, 4.4135000000000003E-10
DataValue, -8.4, -4.2715E-10, 9.7981E-06, 9.7981E-06, 4.2715E-10
DataValue, -8.2, -4.1266000000000005E-10, 1.0546E-05, 1.0546E-05, 4.1266000000000005E-10
DataValue, -8, -3.9868E-10, 1.1240100000000001E-05, 1.1240100000000001E-05, 3.9868E-10
DataValue, -7.8, -3.8347E-10, 1.1948E-05, 1.1948E-05, 3.8347E-10
DataValue, -7.6000000000000005, -3.6964000000000003E-10, 1.2646E-05, 1.2646E-05, 3.6964000000000003E-10
DataValue, -7.4, -3.5696000000000003E-10, 1.3328E-05, 1.3328E-05, 3.5696000000000003E-10
DataValue, -7.2, -3.4401000000000004E-10, 1.3896E-05, 1.3896E-05, 3.4401000000000004E-10
DataValue, -7, -3.3133000000000003E-10, 1.4578E-05, 1.4578E-05, 3.3133000000000003E-10
DataValue, -6.8, -3.1921000000000003E-10, 1.5246000000000001E-05, 1.5246000000000001E-05, 3.1921000000000003E-10
DataValue, -6.6000000000000005, -3.0619E-10, 1.5754000000000002E-05, 1.5754000000000002E-05, 3.0619E-10
DataValue, -6.4, -2.952E-10, 1.6270000000000002E-05, 1.6270000000000002E-05, 2.952E-10
DataValue, -6.2, -2.84E-10, 1.685E-05, 1.685E-05, 2.84E-10
DataValue, -6, -2.7283000000000003E-10, 1.7322E-05, 1.7322E-05, 2.7283000000000003E-10
DataValue, -5.8, -2.6102000000000005E-10, 1.785E-05, 1.785E-05, 2.6102000000000005E-10
DataValue, -5.6000000000000005, -2.4983E-10, 1.831E-05, 1.831E-05, 2.4983E-10
DataValue, -5.4, -2.3956E-10, 1.8854E-05, 1.8854E-05, 2.3956E-10
DataValue, -5.2, -2.3059000000000003E-10, 1.9398E-05, 1.9398E-05, 2.3059000000000003E-10
DataValue, -5, -2.1951000000000003E-10, 1.9798E-05, 1.9798E-05, 2.1951000000000003E-10
DataValue, -4.8, -2.1030000000000001E-10, 2.0152E-05, 2.0152E-05, 2.1030000000000001E-10
DataValue, -4.6000000000000005, -2.0154E-10, 2.0462E-05, 2.0462E-05, 2.0154E-10
DataValue, -4.4, -1.9219E-10, 2.0728000000000002E-05, 2.0728000000000002E-05, 1.9219E-10
DataValue, -4.2, -1.8216000000000002E-10, 2.1208E-05, 2.1208E-05, 1.8216000000000002E-10
DataValue, -4, -1.7281000000000002E-10, 2.1626E-05, 2.1626E-05, 1.7281000000000002E-10
DataValue, -14, -9.961E-10, 1.6324E-09, 1.6324E-09, 9.961E-10
DataValue, -13.8, -9.6884000000000014E-10, 3.2748E-09, 3.2748E-09, 9.6884000000000014E-10
DataValue, -13.6, -9.4459000000000015E-10, 6.7024E-09, 6.7024E-09, 9.4459000000000015E-10
DataValue, -13.4, -9.1988E-10, 1.2941399999999998E-08, 1.2941399999999998E-08, 9.1988E-10
DataValue, -13.200000000000001, -8.967700000000001E-10, 2.4656399999999998E-08, 2.4656399999999998E-08, 8.967700000000001E-10
DataValue, -13, -8.7287000000000011E-10, 4.3783799999999993E-08, 4.3783799999999993E-08, 8.7287000000000011E-10
DataValue, -12.8, -8.4956000000000011E-10, 7.34602E-08, 7.34602E-08, 8.4956000000000011E-10
DataValue, -12.6, -8.2327000000000009E-10, 1.177E-07, 1.177E-07, 8.2327000000000009E-10
DataValue, -12.4, -8.0461000000000008E-10, 1.8004E-07, 1.8004E-07, 8.0461000000000008E-10
DataValue, -12.200000000000001, -7.8265000000000008E-10, 2.6627999999999997E-07, 2.6627999999999997E-07, 7.8265000000000008E-10
DataValue, -12, -7.613300000000001E-10, 3.8076E-07, 3.8076E-07, 7.613300000000001E-10
DataValue, -11.8, -7.4026000000000009E-10, 5.2964E-07, 5.2964E-07, 7.4026000000000009E-10
DataValue, -11.6, -7.1886E-10, 7.1876E-07, 7.1876E-07, 7.1886E-10
DataValue, -11.4, -6.979E-10, 9.5212E-07, 9.5212E-07, 6.979E-10
DataValue, -11.200000000000001, -6.7294000000000006E-10, 1.2173000000000002E-06, 1.2173000000000002E-06, 6.7294000000000006E-10
DataValue, -11, -6.5762E-10, 1.5601000000000001E-06, 1.5601000000000001E-06, 6.5762E-10
DataValue, -10.8, -6.3832E-10, 1.956E-06, 1.956E-06, 6.3832E-10
DataValue, -10.6, -6.1916000000000006E-10, 2.4114000000000003E-06, 2.4114000000000003E-06, 6.1916000000000006E-10
DataValue, -10.4, -6.0079000000000005E-10, 2.9284E-06, 2.9284E-06, 6.0079000000000005E-10
DataValue, -10.200000000000001, -5.8200000000000006E-10, 3.5002000000000004E-06, 3.5002000000000004E-06, 5.8200000000000006E-10
DataValue, -10, -5.6380000000000006E-10, 4.1255000000000006E-06, 4.1255000000000006E-06, 5.6380000000000006E-10
DataValue, -9.8, -5.4745E-10, 4.8019000000000006E-06, 4.8019000000000006E-06, 5.4745E-10
DataValue, -9.6, -5.2995E-10, 5.5151000000000008E-06, 5.5151000000000008E-06, 5.2995E-10
DataValue, -9.4, -5.1283000000000008E-10, 6.2698000000000005E-06, 6.2698000000000005E-06, 5.1283000000000008E-10
DataValue, -9.2000000000000011, -4.9639000000000008E-10, 7.048400000000001E-06, 7.048400000000001E-06, 4.9639000000000008E-10
DataValue, -9, -4.8044E-10, 7.841E-06, 7.841E-06, 4.8044E-10
DataValue, -8.8, -4.6477000000000004E-10, 8.6468000000000016E-06, 8.6468000000000016E-06, 4.6477000000000004E-10
DataValue, -8.6, -4.4916000000000003E-10, 9.4468E-06, 9.4468E-06, 4.4916000000000003E-10
DataValue, -8.4, -4.3443E-10, 1.02456E-05, 1.02456E-05, 4.3443E-10
DataValue, -8.2, -4.1958E-10, 1.1068700000000001E-05, 1.1068700000000001E-05, 4.1958E-10
DataValue, -8, -4.052E-10, 1.184E-05, 1.184E-05, 4.052E-10
DataValue, -7.8, -3.9053000000000005E-10, 1.2604E-05, 1.2604E-05, 3.9053000000000005E-10
DataValue, -7.6000000000000005, -3.7689000000000003E-10, 1.3326E-05, 1.3326E-05, 3.7689000000000003E-10
DataValue, -7.4, -3.6332000000000004E-10, 1.4040000000000001E-05, 1.4040000000000001E-05, 3.6332000000000004E-10
DataValue, -7.2, -3.5050000000000003E-10, 1.4742E-05, 1.4742E-05, 3.5050000000000003E-10
DataValue, -7, -3.3796000000000004E-10, 1.5452E-05, 1.5452E-05, 3.3796000000000004E-10
DataValue, -6.8, -3.2485E-10, 1.6084E-05, 1.6084E-05, 3.2485E-10
DataValue, -6.6000000000000005, -3.1315E-10, 1.6866E-05, 1.6866E-05, 3.1315E-10
DataValue, -6.4, -3.0063E-10, 1.7386E-05, 1.7386E-05, 3.0063E-10
DataValue, -6.2, -2.8908E-10, 1.8030000000000002E-05, 1.8030000000000002E-05, 2.8908E-10
DataValue, -6, -2.7873000000000003E-10, 1.8676000000000002E-05, 1.8676000000000002E-05, 2.7873000000000003E-10
DataValue, -5.8, -2.6665E-10, 1.916E-05, 1.916E-05, 2.6665E-10
DataValue, -5.6000000000000005, -2.5517E-10, 1.9574E-05, 1.9574E-05, 2.5517E-10
DataValue, -5.4, -2.456E-10, 2.0320000000000002E-05, 2.0320000000000002E-05, 2.456E-10
DataValue, -5.2, -2.3492E-10, 2.0822E-05, 2.0822E-05, 2.3492E-10
DataValue, -5, -2.2466000000000003E-10, 2.127E-05, 2.127E-05, 2.2466000000000003E-10
DataValue, -4.8, -2.1492000000000002E-10, 2.1718E-05, 2.1718E-05, 2.1492000000000002E-10
DataValue, -4.6000000000000005, -2.0465E-10, 2.2078E-05, 2.2078E-05, 2.0465E-10
DataValue, -4.4, -1.963E-10, 2.2638000000000002E-05, 2.2638000000000002E-05, 1.963E-10
DataValue, -4.2, -1.8580000000000002E-10, 2.2738E-05, 2.2738E-05, 1.8580000000000002E-10
DataValue, -4, -1.7712E-10, 2.3218E-05, 2.3218E-05, 1.7712E-10
DataValue, -14, -1.0058E-09, 1.64E-09, 1.64E-09, 1.0058E-09
DataValue, -13.8, -9.8070000000000014E-10, 3.2982E-09, 3.2982E-09, 9.8070000000000014E-10
DataValue, -13.6, -9.5524000000000011E-10, 6.7185E-09, 6.7185E-09, 9.5524000000000011E-10
DataValue, -13.4, -9.3096000000000006E-10, 1.29714E-08, 1.29714E-08, 9.3096000000000006E-10
DataValue, -13.200000000000001, -9.0666E-10, 2.47936E-08, 2.47936E-08, 9.0666E-10
DataValue, -13, -8.8250000000000011E-10, 4.39442E-08, 4.39442E-08, 8.8250000000000011E-10
DataValue, -12.8, -8.5993E-10, 7.3883599999999993E-08, 7.3883599999999993E-08, 8.5993E-10
DataValue, -12.6, -8.3198000000000006E-10, 1.182E-07, 1.182E-07, 8.3198000000000006E-10
DataValue, -12.4, -8.145800000000001E-10, 1.8106E-07, 1.8106E-07, 8.145800000000001E-10
DataValue, -12.200000000000001, -7.932E-10, 2.6788E-07, 2.6788E-07, 7.932E-10
DataValue, -12, -7.7155000000000009E-10, 3.8454E-07, 3.8454E-07, 7.7155000000000009E-10
DataValue, -11.8, -7.5037000000000007E-10, 5.342E-07, 5.342E-07, 7.5037000000000007E-10
DataValue, -11.6, -7.2865000000000006E-10, 7.2446E-07, 7.2446E-07, 7.2865000000000006E-10
DataValue, -11.4, -7.0775000000000006E-10, 9.5978E-07, 9.5978E-07, 7.0775000000000006E-10
DataValue, -11.200000000000001, -6.7602E-10, 1.2285000000000002E-06, 1.2285000000000002E-06, 6.7602E-10
DataValue, -11, -6.6667E-10, 1.5760000000000002E-06, 1.5760000000000002E-06, 6.6667E-10
DataValue, -10.8, -6.476E-10, 1.9779E-06, 1.9779E-06, 6.476E-10
DataValue, -10.6, -6.2830000000000009E-10, 2.4456000000000004E-06, 2.4456000000000004E-06, 6.2830000000000009E-10
DataValue, -10.4, -6.0956E-10, 2.9735000000000004E-06, 2.9735000000000004E-06, 6.0956E-10
DataValue, -10.200000000000001, -5.9076E-10, 3.5629000000000002E-06, 3.5629000000000002E-06, 5.9076E-10
DataValue, -10, -5.7374E-10, 4.2111E-06, 4.2111E-06, 5.7374E-10
DataValue, -9.8, -5.5603E-10, 4.9135000000000005E-06, 4.9135000000000005E-06, 5.5603E-10
DataValue, -9.6, -5.3808000000000007E-10, 5.6630000000000007E-06, 5.6630000000000007E-06, 5.3808000000000007E-10
DataValue, -9.4, -5.208E-10, 6.4614000000000005E-06, 6.4614000000000005E-06, 5.208E-10
DataValue, -9.2000000000000011, -5.0408000000000008E-10, 7.293300000000001E-06, 7.293300000000001E-06, 5.0408000000000008E-10
DataValue, -9, -4.8838E-10, 8.1267000000000013E-06, 8.1267000000000013E-06, 4.8838E-10
DataValue, -8.8, -4.7212E-10, 8.9975000000000015E-06, 8.9975000000000015E-06, 4.7212E-10
DataValue, -8.6, -4.5569000000000006E-10, 9.8608E-06, 9.8608E-06, 4.5569000000000006E-10
DataValue, -8.4, -4.4081000000000005E-10, 1.0723600000000002E-05, 1.0723600000000002E-05, 4.4081000000000005E-10
DataValue, -8.2, -4.2593000000000005E-10, 1.16E-05, 1.16E-05, 4.2593000000000005E-10
DataValue, -8, -4.1179000000000003E-10, 1.2434E-05, 1.2434E-05, 4.1179000000000003E-10
DataValue, -7.8, -3.9621E-10, 1.3236E-05, 1.3236E-05, 3.9621E-10
DataValue, -7.6000000000000005, -3.8356E-10, 1.4060000000000001E-05, 1.4060000000000001E-05, 3.8356E-10
DataValue, -7.4, -3.7085E-10, 1.4882E-05, 1.4882E-05, 3.7085E-10
DataValue, -7.2, -3.5656E-10, 1.5626E-05, 1.5626E-05, 3.5656E-10
DataValue, -7, -3.4380000000000004E-10, 1.6388E-05, 1.6388E-05, 3.4380000000000004E-10
DataValue, -6.8, -3.3083000000000004E-10, 1.7188000000000002E-05, 1.7188000000000002E-05, 3.3083000000000004E-10
DataValue, -6.6000000000000005, -3.1896E-10, 1.7758000000000002E-05, 1.7758000000000002E-05, 3.1896E-10
DataValue, -6.4, -3.0685000000000003E-10, 1.8424000000000002E-05, 1.8424000000000002E-05, 3.0685000000000003E-10
DataValue, -6.2, -2.9493000000000004E-10, 1.9126E-05, 1.9126E-05, 2.9493000000000004E-10
DataValue, -6, -2.8362E-10, 1.9810000000000002E-05, 1.9810000000000002E-05, 2.8362E-10
DataValue, -5.8, -2.7189000000000003E-10, 2.0358E-05, 2.0358E-05, 2.7189000000000003E-10
DataValue, -5.6000000000000005, -2.6093E-10, 2.0992E-05, 2.0992E-05, 2.6093E-10
DataValue, -5.4, -2.5026E-10, 2.1564000000000002E-05, 2.1564000000000002E-05, 2.5026E-10
DataValue, -5.2, -2.397E-10, 2.2162000000000002E-05, 2.2162000000000002E-05, 2.397E-10
DataValue, -5, -2.2990000000000003E-10, 2.277E-05, 2.277E-05, 2.2990000000000003E-10
DataValue, -4.8, -2.1943E-10, 2.3208000000000002E-05, 2.3208000000000002E-05, 2.1943E-10
DataValue, -4.6000000000000005, -2.1005000000000001E-10, 2.3764E-05, 2.3764E-05, 2.1005000000000001E-10
DataValue, -4.4, -2.0101E-10, 2.4220000000000002E-05, 2.4220000000000002E-05, 2.0101E-10
DataValue, -4.2, -1.9089000000000003E-10, 2.4536E-05, 2.4536E-05, 1.9089000000000003E-10
DataValue, -4, -1.8099000000000001E-10, 2.4844E-05, 2.4844E-05, 1.8099000000000001E-10
DataValue, -14, -1.0188E-09, 1.6769999999999999E-09, 1.6769999999999999E-09, 1.0188E-09
DataValue, -13.8, -9.9302000000000015E-10, 3.3598E-09, 3.3598E-09, 9.9302000000000015E-10
DataValue, -13.6, -9.6733E-10, 6.8563E-09, 6.8563E-09, 9.6733E-10
DataValue, -13.4, -9.4338000000000011E-10, 1.3285999999999999E-08, 1.3285999999999999E-08, 9.4338000000000011E-10
DataValue, -13.200000000000001, -9.1886000000000007E-10, 2.5377799999999996E-08, 2.5377799999999996E-08, 9.1886000000000007E-10
DataValue, -13, -8.9435E-10, 4.5018999999999994E-08, 4.5018999999999994E-08, 8.9435E-10
DataValue, -12.8, -8.7126E-10, 7.54048E-08, 7.54048E-08, 8.7126E-10
DataValue, -12.6, -8.4624000000000007E-10, 1.205E-07, 1.205E-07, 8.4624000000000007E-10
DataValue, -12.4, -8.246E-10, 1.843E-07, 1.843E-07, 8.246E-10
DataValue, -12.200000000000001, -8.0362000000000006E-10, 2.7266E-07, 2.7266E-07, 8.0362000000000006E-10
DataValue, -12, -7.8245E-10, 3.8968E-07, 3.8968E-07, 7.8245E-10
DataValue, -11.8, -7.6114E-10, 5.4176E-07, 5.4176E-07, 7.6114E-10
DataValue, -11.6, -7.390800000000001E-10, 7.3572E-07, 7.3572E-07, 7.390800000000001E-10
DataValue, -11.4, -7.1799E-10, 9.7359999999999988E-07, 9.7359999999999988E-07, 7.1799E-10
DataValue, -11.200000000000001, -6.9146E-10, 1.2429000000000002E-06, 1.2429000000000002E-06, 6.9146E-10
DataValue, -11, -6.7786000000000008E-10, 1.5948000000000002E-06, 1.5948000000000002E-06, 6.7786000000000008E-10
DataValue, -10.8, -6.5712E-10, 2.0053E-06, 2.0053E-06, 6.5712E-10
DataValue, -10.6, -6.3846000000000009E-10, 2.4758E-06, 2.4758E-06, 6.3846000000000009E-10
DataValue, -10.4, -6.1897000000000009E-10, 3.0117000000000003E-06, 3.0117000000000003E-06, 6.1897000000000009E-10
DataValue, -10.200000000000001, -6.0039E-10, 3.6118000000000003E-06, 3.6118000000000003E-06, 6.0039E-10
DataValue, -10, -5.8238E-10, 4.2781000000000006E-06, 4.2781000000000006E-06, 5.8238E-10
DataValue, -9.8, -5.6453E-10, 4.9978000000000007E-06, 4.9978000000000007E-06, 5.6453E-10
DataValue, -9.6, -5.4707000000000006E-10, 5.769E-06, 5.769E-06, 5.4707000000000006E-10
DataValue, -9.4, -5.2987000000000005E-10, 6.5911E-06, 6.5911E-06, 5.2987000000000005E-10
DataValue, -9.2000000000000011, -5.1238E-10, 7.4442000000000007E-06, 7.4442000000000007E-06, 5.1238E-10
DataValue, -9, -4.9634000000000007E-10, 8.3283000000000012E-06, 8.3283000000000012E-06, 4.9634000000000007E-10
DataValue, -8.8, -4.8020000000000006E-10, 9.2305E-06, 9.2305E-06, 4.8020000000000006E-10
DataValue, -8.6, -4.6462000000000005E-10, 1.0139200000000001E-05, 1.0139200000000001E-05, 4.6462000000000005E-10
DataValue, -8.4, -4.4854000000000004E-10, 1.1065000000000002E-05, 1.1065000000000002E-05, 4.4854000000000004E-10
DataValue, -8.2, -4.337E-10, 1.1976E-05, 1.1976E-05, 4.337E-10
DataValue, -8, -4.194E-10, 1.2874E-05, 1.2874E-05, 4.194E-10
DataValue, -7.8, -4.0496E-10, 1.379E-05, 1.379E-05, 4.0496E-10
DataValue, -7.6000000000000005, -3.9076000000000005E-10, 1.4662000000000001E-05, 1.4662000000000001E-05, 3.9076000000000005E-10
DataValue, -7.4, -3.7697000000000004E-10, 1.5524E-05, 1.5524E-05, 3.7697000000000004E-10
DataValue, -7.2, -3.6435000000000004E-10, 1.6376E-05, 1.6376E-05, 3.6435000000000004E-10
DataValue, -7, -3.5138000000000003E-10, 1.7176E-05, 1.7176E-05, 3.5138000000000003E-10
DataValue, -6.8, -3.3866000000000005E-10, 1.8044000000000002E-05, 1.8044000000000002E-05, 3.3866000000000005E-10
DataValue, -6.6000000000000005, -3.2516000000000004E-10, 1.878E-05, 1.878E-05, 3.2516000000000004E-10
DataValue, -6.4, -3.1332E-10, 1.9452E-05, 1.9452E-05, 3.1332E-10
DataValue, -6.2, -3.0138000000000005E-10, 2.02E-05, 2.02E-05, 3.0138000000000005E-10
DataValue, -6, -2.9028E-10, 2.0850000000000002E-05, 2.0850000000000002E-05, 2.9028E-10
DataValue, -5.8, -2.776E-10, 2.1522E-05, 2.1522E-05, 2.776E-10
DataValue, -5.6000000000000005, -2.6685E-10, 2.2154E-05, 2.2154E-05, 2.6685E-10
DataValue, -5.4, -2.5585E-10, 2.2784E-05, 2.2784E-05, 2.5585E-10
DataValue, -5.2, -2.4638000000000003E-10, 2.3354E-05, 2.3354E-05, 2.4638000000000003E-10
DataValue, -5, -2.3581000000000004E-10, 2.397E-05, 2.397E-05, 2.3581000000000004E-10
DataValue, -4.8, -2.2497000000000003E-10, 2.4554000000000002E-05, 2.4554000000000002E-05, 2.2497000000000003E-10
DataValue, -4.6000000000000005, -2.1581000000000003E-10, 2.5034E-05, 2.5034E-05, 2.1581000000000003E-10
DataValue, -4.4, -2.0671000000000003E-10, 2.5594000000000003E-05, 2.5594000000000003E-05, 2.0671000000000003E-10
DataValue, -4.2, -1.9636E-10, 2.601E-05, 2.601E-05, 1.9636E-10
DataValue, -4, -1.8733000000000001E-10, 2.6794E-05, 2.6794E-05, 1.8733000000000001E-10
DataValue, -14, -1.0331E-09, 1.7159E-09, 1.7159E-09, 1.0331E-09
DataValue, -13.8, -1.008E-09, 3.4103E-09, 3.4103E-09, 1.008E-09
DataValue, -13.6, -9.8258000000000014E-10, 6.8428E-09, 6.8428E-09, 9.8258000000000014E-10
DataValue, -13.4, -9.5707E-10, 1.3430399999999999E-08, 1.3430399999999999E-08, 9.5707E-10
DataValue, -13.200000000000001, -9.3220000000000015E-10, 2.56994E-08, 2.56994E-08, 9.3220000000000015E-10
DataValue, -13, -9.0783000000000006E-10, 4.55026E-08, 4.55026E-08, 9.0783000000000006E-10
DataValue, -12.8, -8.8467000000000011E-10, 7.62972E-08, 7.62972E-08, 8.8467000000000011E-10
DataValue, -12.6, -8.562600000000001E-10, 1.2174E-07, 1.2174E-07, 8.562600000000001E-10
DataValue, -12.4, -8.4016E-10, 1.8624E-07, 1.8624E-07, 8.4016E-10
DataValue, -12.200000000000001, -8.168700000000001E-10, 2.7578E-07, 2.7578E-07, 8.168700000000001E-10
DataValue, -12, -7.9425E-10, 3.9342E-07, 3.9342E-07, 7.9425E-10
DataValue, -11.8, -7.7244000000000007E-10, 5.4692E-07, 5.4692E-07, 7.7244000000000007E-10
DataValue, -11.6, -7.5136000000000008E-10, 7.4148E-07, 7.4148E-07, 7.5136000000000008E-10
DataValue, -11.4, -7.299E-10, 9.826E-07, 9.826E-07, 7.299E-10
DataValue, -11.200000000000001, -7.0392000000000009E-10, 1.2530000000000001E-06, 1.2530000000000001E-06, 7.0392000000000009E-10
DataValue, -11, -6.8884000000000007E-10, 1.6097000000000002E-06, 1.6097000000000002E-06, 6.8884000000000007E-10
DataValue, -10.8, -6.695700000000001E-10, 2.0237E-06, 2.0237E-06, 6.695700000000001E-10
DataValue, -10.6, -6.5029E-10, 2.5028000000000004E-06, 2.5028000000000004E-06, 6.5029E-10
DataValue, -10.4, -6.3041E-10, 3.0466E-06, 3.0466E-06, 6.3041E-10
DataValue, -10.200000000000001, -6.1198000000000009E-10, 3.6624000000000003E-06, 3.6624000000000003E-06, 6.1198000000000009E-10
DataValue, -10, -5.9362000000000007E-10, 4.3422000000000005E-06, 4.3422000000000005E-06, 5.9362000000000007E-10
DataValue, -9.8, -5.7525000000000006E-10, 5.0878000000000007E-06, 5.0878000000000007E-06, 5.7525000000000006E-10
DataValue, -9.6, -5.5719E-10, 5.8893000000000005E-06, 5.8893000000000005E-06, 5.5719E-10
DataValue, -9.4, -5.3955000000000007E-10, 6.7486000000000009E-06, 6.7486000000000009E-06, 5.3955000000000007E-10
DataValue, -9.2000000000000011, -5.2253000000000006E-10, 7.6500000000000013E-06, 7.6500000000000013E-06, 5.2253000000000006E-10
DataValue, -9, -5.0597000000000006E-10, 8.590900000000001E-06, 8.590900000000001E-06, 5.0597000000000006E-10
DataValue, -8.8, -4.8959000000000006E-10, 9.5552000000000013E-06, 9.5552000000000013E-06, 4.8959000000000006E-10
DataValue, -8.6, -4.7364E-10, 1.0532000000000002E-05, 1.0532000000000002E-05, 4.7364E-10
DataValue, -8.4, -4.5839000000000006E-10, 1.1522E-05, 1.1522E-05, 4.5839000000000006E-10
DataValue, -8.2, -4.4297E-10, 1.2514E-05, 1.2514E-05, 4.4297E-10
DataValue, -8, -4.2787000000000004E-10, 1.3502E-05, 1.3502E-05, 4.2787000000000004E-10
DataValue, -7.8, -4.1433000000000006E-10, 1.4484E-05, 1.4484E-05, 4.1433000000000006E-10
DataValue, -7.6000000000000005, -3.9931000000000004E-10, 1.5448000000000002E-05, 1.5448000000000002E-05, 3.9931000000000004E-10
DataValue, -7.4, -3.8519000000000004E-10, 1.6374E-05, 1.6374E-05, 3.8519000000000004E-10
DataValue, -7.2, -3.7305E-10, 1.7302E-05, 1.7302E-05, 3.7305E-10
DataValue, -7, -3.58E-10, 1.8144E-05, 1.8144E-05, 3.58E-10
DataValue, -6.8, -3.4505E-10, 1.9064E-05, 1.9064E-05, 3.4505E-10
DataValue, -6.6000000000000005, -3.3385000000000004E-10, 1.99E-05, 1.99E-05, 3.3385000000000004E-10
DataValue, -6.4, -3.2091000000000003E-10, 2.0732E-05, 2.0732E-05, 3.2091000000000003E-10
DataValue, -6.2, -3.0908000000000003E-10, 2.1558E-05, 2.1558E-05, 3.0908000000000003E-10
DataValue, -6, -2.9661E-10, 2.2302E-05, 2.2302E-05, 2.9661E-10
DataValue, -5.8, -2.8673E-10, 2.2986E-05, 2.2986E-05, 2.8673E-10
DataValue, -5.6000000000000005, -2.7331E-10, 2.3544E-05, 2.3544E-05, 2.7331E-10
DataValue, -5.4, -2.6178E-10, 2.4282000000000002E-05, 2.4282000000000002E-05, 2.6178E-10
